,Unnamed: 0,t,m,j,u,Price
2086,2086,2019,kaffrine,Powdered milk,Sachet,100.0
2087,2087,2019,kaffrine,Powdered milk,Tablespoon,2000.0
2088,2088,2019,kaffrine,Powdered milk,Teaspoon,1200.0
2089,2089,2019,kaffrine,Baby milk and cereals,Boîte,
2090,2090,2019,kaffrine,Baby milk and cereals,Sachet,2500.0
2091,2091,2019,kaffrine,Baby milk and cereals,Tablespoon,1200.0
2092,2092,2019,kaffrine,Fresh milk,Boite De Tomate/Pot,450.0
2093,2093,2019,kaffrine,Fresh milk,Bouteilles,
2094,2094,2019,kaffrine,Fresh milk,Litre,500.0
2095,2095,2019,kaffrine,Fresh milk,Louche Traditionnelle,50.0
2096,2096,2019,kaffrine,Fresh milk,Sachet,
2097,2097,2019,kaffrine,Mango,Kg,250.0
2098,2098,2019,kaffrine,Mango,Sachet,100.0
2099,2099,2019,kaffrine,Mango,Seau,500.0
2100,2100,2019,kaffrine,Mango,Unit,50.0
2101,2101,2019,kaffrine,Cassava,Kg,600.0
2102,2102,2019,kaffrine,Cassava,Morceau,100.0
2103,2103,2019,kaffrine,Cassava,Tas,100.0
2104,2104,2019,kaffrine,Cassava,Unit,75.0
2105,2105,2019,kaffrine,Mayonnaise,Pot,900.0
2106,2106,2019,kaffrine,Mayonnaise,Sachet,100.0
2107,2107,2019,kaffrine,Mayonnaise,Tablespoon,650.0
2108,2108,2019,kaffrine,Mayonnaise,Teaspoon,525.0
2109,2109,2019,kaffrine,Maize (grain),Boite De Tomate/Pot,3862.5
2110,2110,2019,kaffrine,Maize (grain),Kg,200.0
2111,2111,2019,kaffrine,Corn on the cob,Tas,
2112,2112,2019,kaffrine,Corn on the cob,Unit,75.0
2113,2113,2019,kaffrine,Honey,Boite De Tomate/Pot,
2114,2114,2019,kaffrine,Honey,Bouteilles,200.0
2115,2115,2019,kaffrine,Honey,Kg,
2116,2116,2019,kaffrine,Honey,Litre,
2117,2117,2019,kaffrine,Honey,Sachet,1000.0
2118,2118,2019,kaffrine,Honey,Tablespoon,1500.0
2119,2119,2019,kaffrine,Millet,Boite De Tomate/Pot,200.0
2120,2120,2019,kaffrine,Millet,Kg,200.0
2121,2121,2019,kaffrine,Millet,Sachet,250.0
2122,2122,2019,kaffrine,Dried cowpeas/beans,Boite De Tomate/Pot,100.0
2123,2123,2019,kaffrine,Dried cowpeas/beans,Boîte,
2124,2124,2019,kaffrine,Dried cowpeas/beans,Cup/Goblet,
2125,2125,2019,kaffrine,Dried cowpeas/beans,Kg,500.0
2126,2126,2019,kaffrine,Dried cowpeas/beans,Sachet,75.0
2127,2127,2019,kaffrine,Dried cowpeas/beans,Teacup,
2128,2128,2019,kaffrine,Coconut,Unit,300.0
2129,2129,2019,kaffrine,Kola nuts,Kg,4000.0
2130,2130,2019,kaffrine,Kola nuts,Sachet,200.0
2131,2131,2019,kaffrine,Kola nuts,Tas,
2132,2132,2019,kaffrine,Kola nuts,Unit,50.0
2133,2133,2019,kaffrine,Eggs,Demi Tablette,1150.0
2134,2134,2019,kaffrine,Eggs,Tablette (30),1500.0
2135,2135,2019,kaffrine,Eggs,Tas,237.5
2136,2136,2019,kaffrine,Eggs,Unit,100.0
2137,2137,2019,kaffrine,Fresh onion,Boite De Tomate/Pot,
2138,2138,2019,kaffrine,Fresh onion,Kg,300.0
2139,2139,2019,kaffrine,Fresh onion,Morceau,
2140,2140,2019,kaffrine,Fresh onion,Tas,100.0
2141,2141,2019,kaffrine,Fresh onion,Unit,50.0
2142,2142,2019,kaffrine,Orange,Kg,350.0
2143,2143,2019,kaffrine,Orange,Sachet,500.0
2144,2144,2019,kaffrine,Orange,Tas,150.0
2145,2145,2019,kaffrine,Orange,Unit,100.0
2146,2146,2019,kaffrine,Modern bread,Demi-Miche,100.0
2147,2147,2019,kaffrine,Modern bread,Miche,150.0
2148,2148,2019,kaffrine,Modern bread,Sachet,500.0
2149,2149,2019,kaffrine,Modern bread,Tiers de Miche,
2150,2150,2019,kaffrine,Traditional bread,Demi-Miche,100.0
2151,2151,2019,kaffrine,Traditional bread,Miche,100.0
2152,2152,2019,kaffrine,Traditional bread,Tiers de Miche,100.0
2153,2153,2019,kaffrine,"Watermelon, melon",Unit,725.0
2154,2154,2019,kaffrine,Sweet potato,Kg,400.0
2155,2155,2019,kaffrine,Sweet potato,Morceau,50.0
2156,2156,2019,kaffrine,Sweet potato,Tas,100.0
2157,2157,2019,kaffrine,Sweet potato,Unit,50.0
2158,2158,2019,kaffrine,Dried peas,Boite De Tomate/Pot,
2159,2159,2019,kaffrine,Dried peas,Kg,800.0
2160,2160,2019,kaffrine,Dried peas,Sachet,200.0
2161,2161,2019,kaffrine,Canned peas,Boite De Tomate/Pot,
2162,2162,2019,kaffrine,Canned peas,Boîte,800.0
2163,2163,2019,kaffrine,Canned peas,Sachet,
2164,2164,2019,kaffrine,Chili pepper,Kg,2000.0
2165,2165,2019,kaffrine,Chili pepper,Sachet,25.0
2166,2166,2019,kaffrine,Chili pepper,Tas,100.0
2167,2167,2019,kaffrine,Chili pepper,Unit,25.0
2168,2168,2019,kaffrine,"Fresh fish (thiof/seudd, barracuda)",Kg,1500.0
2169,2169,2019,kaffrine,"Fresh fish (thiof/seudd, barracuda)",Morceau,7625.0
2170,2170,2019,kaffrine,"Fresh fish (thiof/seudd, barracuda)",Tas,1000.0
2171,2171,2019,kaffrine,"Fresh fish (thiof/seudd, barracuda)",Unit,1000.0
2172,2172,2019,kaffrine,Fresh fish (wass),Kg,766.6666667
2173,2173,2019,kaffrine,Fresh fish (wass),Tas,500.0
2174,2174,2019,kaffrine,Fresh sardine (yaboy or obo),Kg,500.0
2175,2175,2019,kaffrine,Fresh sardine (yaboy or obo),Tas,400.0
2176,2176,2019,kaffrine,Fresh sardine (yaboy or obo),Unit,200.0
2177,2177,2019,kaffrine,Smoked sardine (kétiakh),Cornet,87.5
2178,2178,2019,kaffrine,Smoked sardine (kétiakh),Kg,600.0
2179,2179,2019,kaffrine,Smoked sardine (kétiakh),Sachet,100.0
2180,2180,2019,kaffrine,Smoked sardine (kétiakh),Tas,100.0
2181,2181,2019,kaffrine,Smoked sardine (kétiakh),Unit,75.0
2182,2182,2019,kaffrine,"Dried fish (tambadiang, kong, etc.)",Kg,900.0
2183,2183,2019,kaffrine,"Dried fish (tambadiang, kong, etc.)",Morceau,50.0
2184,2184,2019,kaffrine,"Dried fish (tambadiang, kong, etc.)",Tas,50.0
2185,2185,2019,kaffrine,"Dried fish (tambadiang, kong, etc.)",Unit,100.0
2186,2186,2019,kaffrine,Fresh bell pepper,Kg,500.0
2187,2187,2019,kaffrine,Fresh bell pepper,Tas,50.0
2188,2188,2019,kaffrine,Fresh bell pepper,Tranche,50.0
2189,2189,2019,kaffrine,Fresh bell pepper,Unit,50.0
2190,2190,2019,kaffrine,Potato,Kg,400.0
2191,2191,2019,kaffrine,Potato,Tas,100.0
2192,2192,2019,kaffrine,Potato,Unit,50.0
2193,2193,2019,kaffrine,Live chicken,Unit,2500.0
2194,2194,2019,kaffrine,Peanut paste,Kg,800.0
2195,2195,2019,kaffrine,Peanut paste,Sachet,150.0
2196,2196,2019,kaffrine,Peanut paste,Seau,
2197,2197,2019,kaffrine,Peanut paste,Tablespoon,50.0
2198,2198,2019,kaffrine,Pasta,Kg,800.0
2199,2199,2019,kaffrine,Pasta,Paquet,237.5
2200,2200,2019,kaffrine,Pasta,Sac,2800.0
2201,2201,2019,kaffrine,Pasta,Sachet,200.0
2202,2202,2019,kaffrine,Imported broken rice,Boite De Tomate/Pot,13500.0
2203,2203,2019,kaffrine,Imported broken rice,Kg,300.0
2204,2204,2019,kaffrine,Imported whole rice,Boite De Tomate/Pot,13500.0
2205,2205,2019,kaffrine,Imported whole rice,Kg,300.0
2206,2206,2019,kaffrine,Local broken rice,Boite De Tomate/Pot,13500.0
2207,2207,2019,kaffrine,Local broken rice,Kg,300.0
2208,2208,2019,kaffrine,Local whole rice,Boite De Tomate/Pot,
2209,2209,2019,kaffrine,Local whole rice,Kg,300.0
2210,2210,2019,kaffrine,Lettuce/salad greens,Bassine,
2211,2211,2019,kaffrine,Lettuce/salad greens,Tas,200.0
2212,2212,2019,kaffrine,Lettuce/salad greens,Unit,100.0
2213,2213,2019,kaffrine,Salt,Boite De Tomate/Pot,500.0
2214,2214,2019,kaffrine,Salt,Boîte,
2215,2215,2019,kaffrine,Salt,Kg,50.0
2216,2216,2019,kaffrine,Salt,Paquet,
2217,2217,2019,kaffrine,Salt,Sac,
2218,2218,2019,kaffrine,Salt,Sachet,50.0
2219,2219,2019,kaffrine,Salt,Tablespoon,500.0
2220,2220,2019,kaffrine,Sorghum,Boite De Tomate/Pot,
2221,2221,2019,kaffrine,Sorghum,Kg,212.5
2222,2222,2019,kaffrine,Soumbala (fermented locust beans),Boite De Tomate/Pot,500.0
2223,2223,2019,kaffrine,Soumbala (fermented locust beans),Boule (Dankk),25.0
2224,2224,2019,kaffrine,Soumbala (fermented locust beans),Kg,1200.0
2225,2225,2019,kaffrine,Soumbala (fermented locust beans),Sachet,25.0
2226,2226,2019,kaffrine,Soumbala (fermented locust beans),Tas,50.0
2227,2227,2019,kaffrine,Soumbala (fermented locust beans),Unit,25.0
2228,2228,2019,kaffrine,Sugar (powdered or lumps),Kg,550.0
2229,2229,2019,kaffrine,Sugar (powdered or lumps),Sachet,100.0
2230,2230,2019,kaffrine,Sugar (powdered or lumps),Teacup,50.0
2231,2231,2019,kaffrine,Sugar (powdered or lumps),Unit,
2232,2232,2019,kaffrine,Tea,Kg,100.0
2233,2233,2019,kaffrine,Tea,Paquet,100.0
2234,2234,2019,kaffrine,Tea,Sachet,100.0
2235,2235,2019,kaffrine,Tea,Teacup,100.0
2236,2236,2019,kaffrine,Fresh tomato,Boite De Tomate/Pot,150.0
2237,2237,2019,kaffrine,Fresh tomato,Bol,200.0
2238,2238,2019,kaffrine,Fresh tomato,Kg,350.0
2239,2239,2019,kaffrine,Fresh tomato,Morceau,
2240,2240,2019,kaffrine,Fresh tomato,Sachet,100.0
2241,2241,2019,kaffrine,Fresh tomato,Seau,
2242,2242,2019,kaffrine,Fresh tomato,Tas,100.0
2243,2243,2019,kaffrine,Fresh tomato,Unit,100.0
2244,2244,2019,kaffrine,Dried tomato,Boite De Tomate/Pot,125.0
2245,2245,2019,kaffrine,Dried tomato,Kg,300.0
2246,2246,2019,kaffrine,Meat of other domestic poultry,Unit,
2247,2247,2019,kaffrine,Beef,Kg,2500.0
2248,2248,2019,kaffrine,Beef,Tas,1200.0
2249,2249,2019,kaffrine,Goat meat,Kg,3000.0
2250,2250,2019,kaffrine,Goat meat,Tas,2000.0
2251,2251,2019,kaffrine,Goat meat,Unit,
2252,2252,2019,kaffrine,Mutton,Kg,3000.0
2253,2253,2019,kaffrine,Mutton,Tas,
2254,2254,2019,kaffrine,Mutton,Unit,40000.0
2255,2255,2019,kaffrine,Pork,Kg,2250.0
2256,2256,2019,kaffrine,Chicken meat,Kg,1250.0
2257,2257,2019,kaffrine,Chicken meat,Sachet,
2258,2258,2019,kaffrine,Chicken meat,Unit,3000.0
2259,2259,2019,kaffrine,Vinegar/mustard,Bouteille de 1 Litre,
2260,2260,2019,kaffrine,Vinegar/mustard,Bouteille de 25cl,150.0
2261,2261,2019,kaffrine,Vinegar/mustard,Bouteille de 50 cl,225.0
2262,2262,2019,kaffrine,Vinegar/mustard,Bouteilles,150.0
2263,2263,2019,kaffrine,Vinegar/mustard,Litre,500.0
2264,2264,2019,kaffrine,Vinegar/mustard,Pot,300.0
2265,2265,2019,kaffrine,Vinegar/mustard,Sachet,50.0
2266,2266,2019,kaffrine,Vinegar/mustard,Tablespoon,50.0
2267,2267,2019,kaffrine,Vinegar/mustard,Teacup,50.0
2268,2268,2019,kaolack,"Offal and tripe (liver, kidney, etc.)",Kg,3000.0
2269,2269,2019,kaolack,"Offal and tripe (liver, kidney, etc.)",Tas,
2270,2270,2019,kaolack,"Offal and tripe (liver, kidney, etc.)",Yéll,
2271,2271,2019,kaolack,Garlic,Kg,800.0
2272,2272,2019,kaolack,Garlic,Sachet,25.0
2273,2273,2019,kaolack,Garlic,Tas,75.0
2274,2274,2019,kaolack,Garlic,Tranche,8.333333333
2275,2275,2019,kaolack,Garlic,Unit,50.0
2276,2276,2019,kaolack,Pineapple,Boite De Tomate/Pot,600.0
2277,2277,2019,kaolack,Pineapple,Tranche,
2278,2278,2019,kaolack,Pineapple,Unit,
2279,2279,2019,kaolack,Roasted peanuts,Boite De Tomate/Pot,
2280,2280,2019,kaolack,Roasted peanuts,Cornet,45.0
2281,2281,2019,kaolack,Roasted peanuts,Kg,
2282,2282,2019,kaolack,Roasted peanuts,Sachet,25.0
2283,2283,2019,kaolack,Roasted peanuts,Teacup,50.0
2284,2284,2019,kaolack,Shelled or pounded peanuts (noflaye),Boite De Tomate/Pot,425.0
2285,2285,2019,kaolack,Shelled or pounded peanuts (noflaye),Calebasse,
2286,2286,2019,kaolack,Shelled or pounded peanuts (noflaye),Cup/Goblet,
2287,2287,2019,kaolack,Shelled or pounded peanuts (noflaye),Kg,400.0
2288,2288,2019,kaolack,Shelled or pounded peanuts (noflaye),Louche Traditionnelle,
2289,2289,2019,kaolack,Shelled or pounded peanuts (noflaye),Sachet,100.0
2290,2290,2019,kaolack,Shelled or pounded peanuts (noflaye),Teacup,
2291,2291,2019,kaolack,Fresh peanuts (in shells),Boite De Tomate/Pot,100.0
2292,2292,2019,kaolack,Fresh peanuts (in shells),Kg,600.0
2293,2293,2019,kaolack,Fresh peanuts (in shells),Sachet,
2294,2294,2019,kaolack,Fresh peanuts (in shells),Teacup,
2295,2295,2019,kaolack,Dried peanuts (in shells),Boite De Tomate/Pot,
2296,2296,2019,kaolack,Dried peanuts (in shells),Calebasse,
2297,2297,2019,kaolack,Dried peanuts (in shells),Cornet,
2298,2298,2019,kaolack,Dried peanuts (in shells),Kg,750.0
2299,2299,2019,kaolack,Dried peanuts (in shells),Sachet,
2300,2300,2019,kaolack,"Seasoning/flavoring (Maggi, Jumbo, etc.)",Bouteilles,400.0
2301,2301,2019,kaolack,"Seasoning/flavoring (Maggi, Jumbo, etc.)",Sachet,50.0
2302,2302,2019,kaolack,Attiéké (cassava couscous),Kg,
2303,2303,2019,kaolack,"Eggplant, squash/zucchini",Kg,400.0
2304,2304,2019,kaolack,"Eggplant, squash/zucchini",Morceau,25.0
2305,2305,2019,kaolack,"Eggplant, squash/zucchini",Tas,100.0
2306,2306,2019,kaolack,"Eggplant, squash/zucchini",Tranche,50.0
2307,2307,2019,kaolack,"Eggplant, squash/zucchini",Unit,50.0
2308,2308,2019,kaolack,Other fresh vegetables n.e.c. (including white hibiscus flowers),Boite De Tomate/Pot,300.0
2309,2309,2019,kaolack,Other fresh vegetables n.e.c. (including white hibiscus flowers),Bol,
2310,2310,2019,kaolack,Other fresh vegetables n.e.c. (including white hibiscus flowers),Sachet,
2311,2311,2019,kaolack,Other fresh vegetables n.e.c. (including white hibiscus flowers),Tas,50.0
2312,2312,2019,kaolack,Other fresh vegetables n.e.c. (including white hibiscus flowers),Tranche,
2313,2313,2019,kaolack,Other fresh vegetables n.e.c. (including white hibiscus flowers),Unit,100.0
2314,2314,2019,kaolack,Other citrus fruits,Kg,200.0
2315,2315,2019,kaolack,Other citrus fruits,Sachet,
2316,2316,2019,kaolack,"Other condiments (pepper, etc.)",Boite De Tomate/Pot,
2317,2317,2019,kaolack,"Other condiments (pepper, etc.)",Bol,
2318,2318,2019,kaolack,"Other condiments (pepper, etc.)",Bouteilles,
2319,2319,2019,kaolack,"Other condiments (pepper, etc.)",Cornet,
2320,2320,2019,kaolack,"Other condiments (pepper, etc.)",Kg,
2321,2321,2019,kaolack,"Other condiments (pepper, etc.)",Pot,
2322,2322,2019,kaolack,"Other condiments (pepper, etc.)",Sachet,25.0
2323,2323,2019,kaolack,Other cereals,Sachet,
2324,2324,2019,kaolack,"Other fruits (apples, grapes, etc.)",Boite De Tomate/Pot,
2325,2325,2019,kaolack,"Other fruits (apples, grapes, etc.)",Kg,1000.0
2326,2326,2019,kaolack,"Other fruits (apples, grapes, etc.)",Sachet,
2327,2327,2019,kaolack,"Other fruits (apples, grapes, etc.)",Tas,
2328,2328,2019,kaolack,"Other fruits (apples, grapes, etc.)",Unit,100.0
2329,2329,2019,kaolack,"Other oils n.e.c. (corn oil, palm kernel oil, etc.)",Boite De Tomate/Pot,
2330,2330,2019,kaolack,Other dried vegetables n.e.c.,Kg,
2331,2331,2019,kaolack,"Other fresh fish (dorade, youfoufe, red mullet, sikette, etc.)",Kg,500.0
2332,2332,2019,kaolack,"Other fresh fish (dorade, youfoufe, red mullet, sikette, etc.)",Morceau,500.0
2333,2333,2019,kaolack,"Other fresh fish (dorade, youfoufe, red mullet, sikette, etc.)",Tas,500.0
2334,2334,2019,kaolack,"Other fresh fish (dorade, youfoufe, red mullet, sikette, etc.)",Unit,300.0
2335,2335,2019,kaolack,"Other smoked fish (smoked kong, smoked yaboy/obo)",Kg,600.0
2336,2336,2019,kaolack,"Other smoked fish (smoked kong, smoked yaboy/obo)",Sachet,50.0
2337,2337,2019,kaolack,"Other smoked fish (smoked kong, smoked yaboy/obo)",Tas,75.0
2338,2338,2019,kaolack,"Other smoked fish (smoked kong, smoked yaboy/obo)",Unit,100.0
2339,2339,2019,kaolack,Other food products,Boîte,
2340,2340,2019,kaolack,Other food products,Unit,
2341,2341,2019,kaolack,"Other herbal teas/infusions (quinquelibat, lemongrass, etc.)",Bouteille de 1L,
2342,2342,2019,kaolack,"Other herbal teas/infusions (quinquelibat, lemongrass, etc.)",Boîte,
2343,2343,2019,kaolack,"Other herbal teas/infusions (quinquelibat, lemongrass, etc.)",Litre,
2344,2344,2019,kaolack,"Other herbal teas/infusions (quinquelibat, lemongrass, etc.)",Paquet,
2345,2345,2019,kaolack,"Other herbal teas/infusions (quinquelibat, lemongrass, etc.)",Pot,
2346,2346,2019,kaolack,"Other herbal teas/infusions (quinquelibat, lemongrass, etc.)",Sachet,100.0
2347,2347,2019,kaolack,Other tubers n.e.c.,Kg,
2348,2348,2019,kaolack,Other tubers n.e.c.,Unit,
2349,2349,2019,kaolack,Sweet banana,Kg,500.0
2350,2350,2019,kaolack,Sweet banana,Régime,
2351,2351,2019,kaolack,Sweet banana,Tas,100.0
2352,2352,2019,kaolack,Sweet banana,Unit,100.0
2353,2353,2019,kaolack,"Fritters, flatbreads",Kg,
2354,2354,2019,kaolack,"Fritters, flatbreads",Sachet,100.0
2355,2355,2019,kaolack,"Fritters, flatbreads",Unit,125.0
2356,2356,2019,kaolack,Butter,Demi Tablette,
2357,2357,2019,kaolack,Butter,Morceau,50.0
2358,2358,2019,kaolack,Butter,Pot,800.0
2359,2359,2019,kaolack,Butter,Sachet,100.0
2360,2360,2019,kaolack,Butter,Seau,
2361,2361,2019,kaolack,Butter,Tablespoon,25.0
2362,2362,2019,kaolack,Butter,Tablette,600.0
2363,2363,2019,kaolack,Butter,Teaspoon,800.0
2364,2364,2019,kaolack,Shea butter,Boite De Tomate/Pot,1500.0
2365,2365,2019,kaolack,Shea butter,Boule (Dankk),
2366,2366,2019,kaolack,Shea butter,Kg,2500.0
2367,2367,2019,kaolack,Shea butter,Morceau,
2368,2368,2019,kaolack,Shea butter,Sachet,1000.0
2369,2369,2019,kaolack,Shea butter,Tablespoon,
2370,2370,2019,kaolack,Cookies/biscuits,Paquet,50.0
2371,2371,2019,kaolack,Cookies/biscuits,Sachet,50.0
2372,2372,2019,kaolack,"Soft drinks (Coke, etc.)","Bouteille de 1,5 L",800.0
2373,2373,2019,kaolack,"Soft drinks (Coke, etc.)",Bouteille de 1L,800.0
2374,2374,2019,kaolack,"Soft drinks (Coke, etc.)",Bouteille de 25cl,
2375,2375,2019,kaolack,"Soft drinks (Coke, etc.)",Bouteille de 50 cl,
2376,2376,2019,kaolack,"Soft drinks (Coke, etc.)",Canette,300.0
2377,2377,2019,kaolack,Coffee,Boîte,1000.0
2378,2378,2019,kaolack,Coffee,Kg,1500.0
2379,2379,2019,kaolack,Coffee,Sachet,100.0
2380,2380,2019,kaolack,Coffee,Teacup,100.0
2381,2381,2019,kaolack,Coffee,Teaspoon,1750.0
2382,2382,2019,kaolack,"Caramel, candy, sweets, etc.",Sachet,
2383,2383,2019,kaolack,"Caramel, candy, sweets, etc.",Unit,52.5
2384,2384,2019,kaolack,Carrot,Kg,375.0
2385,2385,2019,kaolack,Carrot,Morceau,50.0
2386,2386,2019,kaolack,Carrot,Tas,100.0
2387,2387,2019,kaolack,Carrot,Unit,50.0
2388,2388,2019,kaolack,"Cold cuts (ham, sausage), canned meats",Sachet,
2389,2389,2019,kaolack,Cocoa powder,Sachet,
2390,2390,2019,kaolack,Chocolate bars/spreads,Pot,850.0
2391,2391,2019,kaolack,Chocolate bars/spreads,Sachet,25.0
2392,2392,2019,kaolack,Chocolate bars/spreads,Tablespoon,800.0
2393,2393,2019,kaolack,Cabbage,Kg,400.0
2394,2394,2019,kaolack,Cabbage,Morceau,100.0
2395,2395,2019,kaolack,Cabbage,Tas,100.0
2396,2396,2019,kaolack,Cabbage,Unit,100.0
2397,2397,2019,kaolack,Lemons,Bouteilles,
2398,2398,2019,kaolack,Lemons,Kg,775.0
2399,2399,2019,kaolack,Lemons,Litre,1000.0
2400,2400,2019,kaolack,Lemons,Sachet,150.0
2401,2401,2019,kaolack,Lemons,Tas,75.0
2402,2402,2019,kaolack,Lemons,Unit,50.0
2403,2403,2019,kaolack,Tomato paste,Boite De Tomate/Pot,625.0
2404,2404,2019,kaolack,Tomato paste,Kg,1200.0
2405,2405,2019,kaolack,Tomato paste,Sachet,100.0
2406,2406,2019,kaolack,Tomato paste,Tablespoon,600.0
2407,2407,2019,kaolack,Cucumber,Kg,700.0
2408,2408,2019,kaolack,Cucumber,Morceau,200.0
2409,2409,2019,kaolack,Cucumber,Sachet,50.0
2410,2410,2019,kaolack,Cucumber,Tas,100.0
2411,2411,2019,kaolack,Cucumber,Unit,100.0
2412,2412,2019,kaolack,Canned fish,Boîte,700.0
2413,2413,2019,kaolack,"Crabs, shrimp, and other seafood",Kg,
2414,2414,2019,kaolack,"Crabs, shrimp, and other seafood",Tas,
2415,2415,2019,kaolack,Croissants,Unit,150.0
2416,2416,2019,kaolack,"Bouillon cubes (Maggi, Jumbo, etc.)",Cube,25.0
2417,2417,2019,kaolack,"Bouillon cubes (Maggi, Jumbo, etc.)",Sachet,100.0
2418,2418,2019,kaolack,"Bouillon cubes (Maggi, Jumbo, etc.)",Tablette,
2419,2419,2019,kaolack,Dates,Barquette,1000.0
2420,2420,2019,kaolack,Dates,Kg,2000.0
2421,2421,2019,kaolack,Dates,Sachet,250.0
2422,2422,2019,kaolack,Dates,Tas,500.0
2423,2423,2019,kaolack,Dates,Unit,1000.0
2424,2424,2019,kaolack,Mineral/filtered water,Bouteille De 19L,125.0
2425,2425,2019,kaolack,Mineral/filtered water,"Bouteille de 1,5 L",
2426,2426,2019,kaolack,Mineral/filtered water,Bouteille de 10L,1000.0
2427,2427,2019,kaolack,Mineral/filtered water,Bouteille de 33cl,125.0
2428,2428,2019,kaolack,Mineral/filtered water,Bouteille de 50 cl,200.0
2429,2429,2019,kaolack,Mineral/filtered water,Bouteille de 5L,100.0
2430,2430,2019,kaolack,Mineral/filtered water,Sachet,50.0
2431,2431,2019,kaolack,Local or imported wheat flour,Kg,375.0
2432,2432,2019,kaolack,Local or imported wheat flour,Sachet,100.0
2433,2433,2019,kaolack,Corn flour,Boite De Tomate/Pot,
2434,2434,2019,kaolack,Corn flour,Kg,
2435,2435,2019,kaolack,Millet flour,Boite De Tomate/Pot,
2436,2436,2019,kaolack,Millet flour,Cornet,100.0
2437,2437,2019,kaolack,Millet flour,Kg,250.0
2438,2438,2019,kaolack,Millet flour,Sachet,
2439,2439,2019,kaolack,Sorrel leaves (bissap),Bassine,
2440,2440,2019,kaolack,Sorrel leaves (bissap),Boite De Tomate/Pot,
2441,2441,2019,kaolack,Sorrel leaves (bissap),Bol,
2442,2442,2019,kaolack,Sorrel leaves (bissap),Tas,50.0
2443,2443,2019,kaolack,Baobab leaves (lalo),Boite De Tomate/Pot,
2444,2444,2019,kaolack,Baobab leaves (lalo),Kg,2241.666504
2445,2445,2019,kaolack,Baobab leaves (lalo),Louche Traditionnelle,
2446,2446,2019,kaolack,Baobab leaves (lalo),Sachet,50.0
2447,2447,2019,kaolack,Bean/cowpea leaves,Boite De Tomate/Pot,
2448,2448,2019,kaolack,Bean/cowpea leaves,Sachet,
2449,2449,2019,kaolack,Bean/cowpea leaves,Tas,
2450,2450,2019,kaolack,"Cassava leaves, taro leaves, and other greens",Tas,300.0
2451,2451,2019,kaolack,Moringa leaves,Boite De Tomate/Pot,
2452,2452,2019,kaolack,Moringa leaves,Sachet,50.0
2453,2453,2019,kaolack,Moringa leaves,Tas,25.0
2454,2454,2019,kaolack,Cheese,Boîte,
2455,2455,2019,kaolack,Cheese,Morceau,
2456,2456,2019,kaolack,Cheese,Sachet,800.0
2457,2457,2019,kaolack,Cheese,Unit,100.0
2458,2458,2019,kaolack,Ginger,Kg,1800.0
2459,2459,2019,kaolack,Ginger,Sachet,100.0
2460,2460,2019,kaolack,Ginger,Tas,
2461,2461,2019,kaolack,Ginger,Unit,75.0
2462,2462,2019,kaolack,Fresh okra,Boite De Tomate/Pot,600.0
2463,2463,2019,kaolack,Fresh okra,Kg,800.0
2464,2464,2019,kaolack,Fresh okra,Sachet,100.0
2465,2465,2019,kaolack,Fresh okra,Tas,50.0
2466,2466,2019,kaolack,Fresh okra,Unit,325.0
2467,2467,2019,kaolack,Dried okra,Boite De Tomate/Pot,500.0
2468,2468,2019,kaolack,Dried okra,Cup/Goblet,
2469,2469,2019,kaolack,Dried okra,Kg,
2470,2470,2019,kaolack,Dried okra,Sachet,66.66666667
2471,2471,2019,kaolack,Cakes,Morceau,
2472,2472,2019,kaolack,Cakes,Unit,
2473,2473,2019,kaolack,Green beans,Kg,400.0
2474,2474,2019,kaolack,Green beans,Sachet,100.0
2475,2475,2019,kaolack,Green beans,Tas,50.0
2476,2476,2019,kaolack,Refined peanut oil,"12,5cl(Demi Walatt)",425.0
2477,2477,2019,kaolack,Refined peanut oil,Bouteille de 25cl,
2478,2478,2019,kaolack,Refined peanut oil,Bouteille de 5 Litres,
2479,2479,2019,kaolack,Refined peanut oil,Bouteilles,
2480,2480,2019,kaolack,Refined peanut oil,Litre,900.0
2481,2481,2019,kaolack,Refined peanut oil,Quart De Litre,300.0
2482,2482,2019,kaolack,Refined peanut oil,Verre,100.0
2483,2483,2019,kaolack,"Traditional peanut oil (""ségal"")","12,5cl(Demi Walatt)",125.0
2484,2484,2019,kaolack,"Traditional peanut oil (""ségal"")",Cup/Goblet,3750.0
